Product Name,Specifications,Rating,Price,Product URL,Battery Life,Weight,Webcam,Display Size
Lenovo V 14 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) V 14 Thin and Lig...,"Intel Core i3 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Home Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office 2021, Windows 11 Home1 Year Accidentaly Damage Protection + Onsite",Not found,"₹33,890₹72,99053% off",https://www.flipkart.com/lenovo-v-14-2025-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm55fcf03391f9f?pid=COMH9ZGRQAWB3HRE&lid=LSTCOMH9ZGRQAWB3HRERDCIJP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_436&otracker=search&fm=organic&iid=e3c9e525-de0f-4c9f-a63c-ec90a0d3ee2a.COMH9ZGRQAWB3HRE.SEARCH&ppt=pp&ppn=pp&ssid=jxcthd2pz40000001746941977520&qH=312f91285e048e09,2 Cell,Warranty Summary,720p HD camera,35.56 cm (14 inch)
ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ131WS Th...,AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home 2024 + Microsoft 365 Basic1 Year Onsite Warranty,4.2,"₹29,990₹44,99033% off",https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj131ws-thin-light-laptop/p/itm1a9101a401f3c?pid=COMH94998FGG8FHG&lid=LSTCOMH94998FGG8FHGURVZSF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_437&otracker=search&fm=organic&iid=en_GT4rLaritJKSro4uaJcngywgtLj1v3A1vGFGsC0Rmi-GzgSjQOcIkZ1tHUe1WoB1Dts8p5tIFucMLj7GV0ZqVfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=jxcthd2pz40000001746941977520&qH=312f91285e048e09,3-cell Li-ion,1.63 Kg,720p HD camera With privacy shutter,39.62 cm (15.6 Inch)
ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ321WS Th...,AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.2,"₹28,990₹50,99043% off",https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj321ws-thin-light-laptop/p/itmf2da9c7085e1b?pid=COMGNRNUUGYRB96A&lid=LSTCOMGNRNUUGYRB96ALHMXAV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_438&otracker=search&fm=organic&iid=en_GT4rLaritJKSro4uaJcngywgtLj1v3A1vGFGsC0Rmi-sq08J2PQyf3LPx-n1V82VGq3H4oRcQF4C9C3QoCy5UfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=jxcthd2pz40000001746941977520&qH=312f91285e048e09,3 cell,1.63 Kg,720p HD camera With privacy shutter,39.62 cm (15.6 Inch)
Ultimus Intel Celeron Dual Core N4020 - (4 GB/128 GB EMMC Storage/Windows 11 Home) NU14U3INC43BN-MB Th...,Intel Celeron Dual Core Processor4 GB DDR4 RAMWindows 11 Operating System35.81 cm (14.1 inch) Display1 Year Manufacturing Warranty,3.3,"₹11,990₹24,99052% off",https://www.flipkart.com/ultimus-intel-celeron-dual-core-n4020-4-gb-128-gb-emmc-storage-windows-11-home-nu14u3inc43bn-mb-thin-light-laptop/p/itmdaee780412998?pid=COMGY42BCY9BZJFR&lid=LSTCOMGY42BCY9BZJFRFEWGCY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_439&otracker=search&fm=organic&iid=e3c9e525-de0f-4c9f-a63c-ec90a0d3ee2a.COMGY42BCY9BZJFR.SEARCH&ppt=pp&ppn=pp&ssid=jxcthd2pz40000001746941977520&qH=312f91285e048e09,Not Covered in Warranty,1.2 kg,1 Mega Pixel,35.81 cm (14.1 inch)
ASUS Chromebook Flip Touch Intel Celeron Dual Core N4020 - (4 GB/32 GB EMMC Storage/Chrome OS) C214MA-...,Intel Celeron Dual Core Processor4 GB LPDDR4 RAMChrome Operating System29.46 cm (11.6 inch) Touchscreen Display1 Year Onsite Warranty,4,"₹18,790₹31,99041% off",https://www.flipkart.com/asus-chromebook-flip-touch-intel-celeron-dual-core-n4020-4-gb-32-gb-emmc-storage-chrome-os-c214ma-bu0704/p/itmc95b00d160836?pid=COMGHFTHHXH9AKMS&lid=LSTCOMGHFTHHXH9AKMSLBJBPR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_440&otracker=search&fm=organic&iid=e3c9e525-de0f-4c9f-a63c-ec90a0d3ee2a.COMGHFTHHXH9AKMS.SEARCH&ppt=pp&ppn=pp&ssid=jxcthd2pz40000001746941977520&qH=312f91285e048e09,3 Cell,1.20 Kg,"Front: 720p HD camera, Rear: 5.0M camera",29.46 cm (11.6 inch)
ASUS Vivobook Go 14 (2025) with Office 2024 + M365 Basic* AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB S...,"AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Home Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year1 Year Onsite Warranty",4.2,"₹29,990₹43,99031% off",https://www.flipkart.com/asus-vivobook-go-14-2025-office-2024-m365-basic-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1404fa-nk3321ws-thin-light-laptop/p/itm1472d87e3ca55?pid=COMH9SJ9YXA8RGGT&lid=LSTCOMH9SJ9YXA8RGGTTIESJR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_441&otracker=search&fm=organic&iid=en_GT4rLaritJKSro4uaJcngywgtLj1v3A1vGFGsC0Rmi_-l92T2B1lDrgMaNj5rvQOFwDMgZJ8yIdWtSI_fi9oT_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=jxcthd2pz40000001746941977520&qH=312f91285e048e09,3-cell,1.38 Kg,720p HD camera with privacy shutter,35.56 cm (14 inch)
HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5330TU|15-fd0111TU Thin and...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite warranty,4.3,"₹49,990₹62,52620% off",https://www.flipkart.com/hp-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-15s-fq5330tu-15-fd0111tu-thin-light-laptop/p/itm5b5f94f7b044c?pid=COMGXNZGJV3MEMWM&lid=LSTCOMGXNZGJV3MEMWMMNYA0K&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_442&otracker=search&fm=organic&iid=en_GT4rLaritJKSro4uaJcngywgtLj1v3A1vGFGsC0Rmi__yvUUCwmnoCQpjuE7ThupyVrRiRclRN-p5GEsHoptTg%3D%3D&ppt=pp&ppn=pp&ssid=jxcthd2pz40000001746941977520&qH=312f91285e048e09,Not found,1.69 Kg,HP True Vision 720p HD camera with temporal noise reduction and integrated dual array digital microphones,39.62 cm (15.6 inch)
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5007TU Thin and Light La...,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty,4.2,"₹38,999₹56,26030% off",https://www.flipkart.com/hp-15s-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15s-fq5007tu-thin-light-laptop/p/itmd2ff5362367f2?pid=COMGKW2NSU4SPZSG&lid=LSTCOMGKW2NSU4SPZSGEOIPKZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_443&otracker=search&fm=organic&iid=e3c9e525-de0f-4c9f-a63c-ec90a0d3ee2a.COMGKW2NSU4SPZSG.SEARCH&ppt=pp&ppn=pp&ssid=jxcthd2pz40000001746941977520&qH=312f91285e048e09,Warranty Summary,1.69 kg,HP True Vision 720p HD Camera with Temporal Noise Reduction,39.62 cm (15.6 inch)
HP (2024) Laptop with Backlit Keyboard Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home...,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Warranty,4.3,"₹46,390₹54,47914% off",https://www.flipkart.com/hp-2024-laptop-backlit-keyboard-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-15-fd0070tu-thin-light/p/itmae9a067923020?pid=COMH6AGJGY9HXKRY&lid=LSTCOMH6AGJGY9HXKRYQY5YIH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_444&otracker=search&fm=organic&iid=e3c9e525-de0f-4c9f-a63c-ec90a0d3ee2a.COMH6AGJGY9HXKRY.SEARCH&ppt=pp&ppn=pp&ssid=jxcthd2pz40000001746941977520&qH=312f91285e048e09,3-cell,Not found,HP True Vision 1080p FHD camerawith temporal noise reduction and integrated dual array digital microphones,39.62 cm (15.6 inch)
Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and Ligh...,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Yr. Onsite,4.2,"₹35,900₹55,19034% off",https://www.flipkart.com/lenovo-ideapad-3-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-14iau7-thin-light-laptop/p/itm146632ae84dbc?pid=COMH44PG8GPKSHBC&lid=LSTCOMH44PG8GPKSHBCMBYCBL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_445&otracker=search&fm=organic&iid=e3c9e525-de0f-4c9f-a63c-ec90a0d3ee2a.COMH44PG8GPKSHBC.SEARCH&ppt=pp&ppn=pp&ssid=jxcthd2pz40000001746941977520&qH=312f91285e048e09,Not found,1.43 Kg,HD 720p with Privacy Shutter,35.56 cm (14 Inch)
Lenovo V15 G2 Intel Core i3 11th Gen 1115G4 - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) V15 ITL G2 Th...,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 Inch) DisplayNo1 Year Onsite Warranty + 1 Year Accidental Damage Protection Add On,4.1,"₹40,890₹60,12031% off",https://www.flipkart.com/lenovo-v15-g2-intel-core-i3-11th-gen-1115g4-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-itl-thin-light-laptop/p/itm930d2b10f8362?pid=COMGHTE8UQZ6BADN&lid=LSTCOMGHTE8UQZ6BADNEEBNVU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_446&otracker=search&fm=organic&iid=e3c9e525-de0f-4c9f-a63c-ec90a0d3ee2a.COMGHTE8UQZ6BADN.SEARCH&ppt=pp&ppn=pp&ssid=jxcthd2pz40000001746941977520&qH=312f91285e048e09,2 Cell,1.7 kg,"1MP HD with Array Microphone, with Thinkshutter",39.62 cm (15.6 Inch)
HP 15 (2024) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0154AU Thin and Ligh...,AMD Ryzen 3 Quad Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.2,"₹29,990₹45,99534% off",https://www.flipkart.com/hp-15-2024-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-15-fc0154au-thin-light-laptop/p/itm341b4714ead99?pid=COMH56DFUBTUMXRH&lid=LSTCOMH56DFUBTUMXRHUIRDZB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_447&otracker=search&fm=organic&iid=en_GT4rLaritJKSro4uaJcngywgtLj1v3A1vGFGsC0Rmi_25l-LKbKLlXogJG88IdEIukddv9J8ILDIsSX4eFHrg_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=jxcthd2pz40000001746941977520&qH=312f91285e048e09,Not found,1.59 Kg,HP True Vision 1080p FHD camera,39.62 cm (15.6 Inch)
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5002TU Thin and Ligh...,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.3,"₹44,990₹70,06435% off",https://www.flipkart.com/hp-backlit-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-15s-fy5002tu-thin-light-laptop/p/itm9046eaf5a4af9?pid=COMGZNSBS7Z959EW&lid=LSTCOMGZNSBS7Z959EWGCQAVA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_448&otracker=search&fm=organic&iid=en_GT4rLaritJKSro4uaJcngywgtLj1v3A1vGFGsC0Rmi8lvbQMbv5yPTZ61Kby4XUsBq8Tq7Iqml105gPcyZHBdQ%3D%3D&ppt=pp&ppn=pp&ssid=jxcthd2pz40000001746941977520&qH=312f91285e048e09,Warranty Summary,1.69 Kg,HP True Vision 720p HD camera,39.62 cm (15.6 Inch)
MSI Modern 14 AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-218IN Thi...,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty,4.5,"₹46,990₹61,99024% off",https://www.flipkart.com/msi-modern-14-amd-ryzen-7-octa-core-7730u-16-gb-512-gb-ssd-windows-11-home-c7m-218in-thin-light-laptop/p/itm5ec3a4e05347e?pid=COMGPXFYQFGBD3DT&lid=LSTCOMGPXFYQFGBD3DTBKWW5R&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_449&otracker=search&fm=organic&iid=e3c9e525-de0f-4c9f-a63c-ec90a0d3ee2a.COMGPXFYQFGBD3DT.SEARCH&ppt=pp&ppn=pp&ssid=jxcthd2pz40000001746941977520&qH=312f91285e048e09,3 Cell,1.4 Kg,HD type (30fps@720p),35.56 cm (14 Inch)
Lenovo IdeaPad Flex 5 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 14IAU7 2 in 1 L...,Intel Core i5 Processor (12th Gen)8 GB LPDDR4X RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Touchscreen Display1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,4,"₹84,402₹1,11,19024% off",https://www.flipkart.com/lenovo-ideapad-flex-5-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-14iau7-2-1-laptop/p/itmd4a374447028a?pid=COMGHMH6Z2BNP75Y&lid=LSTCOMGHMH6Z2BNP75YTHNFUM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_450&otracker=search&fm=organic&iid=e3c9e525-de0f-4c9f-a63c-ec90a0d3ee2a.COMGHMH6Z2BNP75Y.SEARCH&ppt=pp&ppn=pp&ssid=jxcthd2pz40000001746941977520&qH=312f91285e048e09,Upto 13.5 Hours,1.5 Kg,FHD 1080p with Privacy Shutter,35.56 cm (14 Inch)
ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ322WS Th...,AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.2,"₹28,990₹50,99043% off",https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj322ws-thin-light-laptop/p/itm968db504ada5b?pid=COMGMGXFQZGYKEZG&lid=LSTCOMGMGXFQZGYKEZGUU1BUT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_451&otracker=search&fm=organic&iid=en_GT4rLaritJKSro4uaJcngywgtLj1v3A1vGFGsC0Rmi-in7-ZC3H8WSzISbaPaRrxgM_R-CJ6-pafpzoKMqbV5fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=jxcthd2pz40000001746941977520&qH=312f91285e048e09,Model Number,1.63 Kg,720p HD camera With privacy shutter,39.62 cm (15.6 Inch)
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Pro Laptop,"Light weight, Portable Laptop
RAM/Storage: 8GB LPDDR4 Ram, 256GB M.2 SSD StorageHard-Decoding 4k@60Hz
Graphics/GPU: UHD Graphics 600
Display: 14.1 inch, 16:9 IPS Display
Touchpad: Larger Touchpad with easy control
Keyboard: Chiclet keyboard keysIntel Celeron Dual Core Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.81 cm (14.1 inch) DisplayWPS Office, Operating System Software1 Year Onsite Warranty",3.7,"₹16,990₹34,99051% off",https://www.flipkart.com/chuwi-intel-celeron-dual-core-11th-gen-n4020-8-gb-256-gb-ssd-windows-11-home-herobook-pro-laptop/p/itm5e1f327988402?pid=COMGQHMZWHRXFWET&lid=LSTCOMGQHMZWHRXFWETVNWSPG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_452&otracker=search&fm=organic&iid=en_GT4rLaritJKSro4uaJcngywgtLj1v3A1vGFGsC0Rmi-8uD3wTqerD8wYMBfpBPO-lNHwDhr2nRrWJZ-rOzZ1aw%3D%3D&ppt=pp&ppn=pp&ssid=jxcthd2pz40000001746941977520&qH=312f91285e048e09,Up To 9 Hours,1.39 kg,Yes,35.81 cm (14.1 inch)
ASUS Vivobook S 15 OLED Intel Core i9 13th Gen 13900H - (16 GB/1 TB SSD/Windows 11 Home) S5504VA-MA951...,Intel Core i9 Processor (13th Gen)16 GB LPDDR5 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.4,"₹99,990₹1,34,99025% off",https://www.flipkart.com/asus-vivobook-s-15-oled-intel-core-i9-13th-gen-13900h-16-gb-1-tb-ssd-windows-11-home-s5504va-ma951ws-thin-light-laptop/p/itm8486d594ff56b?pid=COMGR5QE47RK2JEG&lid=LSTCOMGR5QE47RK2JEGA5R3XZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_453&otracker=search&fm=organic&iid=e3c9e525-de0f-4c9f-a63c-ec90a0d3ee2a.COMGR5QE47RK2JEG.SEARCH&ppt=pp&ppn=pp&ssid=jxcthd2pz40000001746941977520&qH=312f91285e048e09,Not found,1.70 Kg,1080p FHD camera With privacy shutter,39.62 cm (15.6 Inch)
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 H...",Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,3.8,"₹45,990₹74,99038% off",https://www.flipkart.com/asus-vivobook-15-backlit-keyboard-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-x1504za-nj542ws-thin-light-laptop/p/itm200184e4e0443?pid=COMH2TPS7NR6BDYW&lid=LSTCOMH2TPS7NR6BDYWPNQSZS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_454&otracker=search&fm=organic&iid=e3c9e525-de0f-4c9f-a63c-ec90a0d3ee2a.COMH2TPS7NR6BDYW.SEARCH&ppt=pp&ppn=pp&ssid=jxcthd2pz40000001746941977520&qH=312f91285e048e09,Not found,1.70 Kg,720p HD camera With privacy shutter,39.62 cm (15.6 Inch)
ASUS VivoBook 14 AMD Ryzen 5 Hexa Core AMD R5-4500U - (8 GB/512 GB SSD/Windows 10 Home) M413IA-EK582T ...,"AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMy Asus, Splendid1 Year Onsite Warranty",4.4,"₹49,990₹54,9909% off",https://www.flipkart.com/asus-vivobook-14-amd-ryzen-5-hexa-core-r5-4500u-8-gb-512-gb-ssd-windows-10-home-m413ia-ek582t-thin-light-laptop/p/itma9884a927e931?pid=COMFSKF9ZWGMFX4D&lid=LSTCOMFSKF9ZWGMFX4DKFK2HE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_455&otracker=search&fm=organic&iid=e3c9e525-de0f-4c9f-a63c-ec90a0d3ee2a.COMFSKF9ZWGMFX4D.SEARCH&ppt=pp&ppn=pp&ssid=jxcthd2pz40000001746941977520&qH=312f91285e048e09,Warranty Summary,1.4 kg,Finger Print Sensor,35.56 cm (14 inch)
ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic* Intel Core i5 13th Gen 13420H - (16 GB/512 GB ...,"Intel Core i5 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year1 Year Onsite Warranty",Not found,"₹61,990₹84,99027% off",https://www.flipkart.com/asus-vivobook-s14-2025-office-2024-m365-basic-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-s3407va-ly037ws-thin-light-laptop/p/itm820c07740b4c9?pid=COMH9SJ9VCEQJCSX&lid=LSTCOMH9SJ9VCEQJCSXBL2HSQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_456&otracker=search&fm=organic&iid=e3c9e525-de0f-4c9f-a63c-ec90a0d3ee2a.COMH9SJ9VCEQJCSX.SEARCH&ppt=pp&ppn=pp&ssid=jxcthd2pz40000001746941977520&qH=312f91285e048e09,4-cell,1.39 Kg,FHD camera with IR function to support Windows Hello with privacy shutter,35.56 cm (14 inch)
ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ131WS Th...,AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home 2024 + Microsoft 365 Basic1 Year Onsite Warranty,4.2,"₹29,990₹44,99033% off",https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj131ws-thin-light-laptop/p/itm1a9101a401f3c?pid=COMH94998FGG8FHG&lid=LSTCOMH94998FGG8FHGURVZSF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_457&otracker=search&fm=organic&iid=en_3COCwxdCqWc5BnSZvqJk9NI297SqwRTcEQV23WvvmQI_dkYg34fL0LrABeNwXRBEDts8p5tIFucMLj7GV0ZqVfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=drj74fpihs0000001746942078948&qH=312f91285e048e09,3-cell Li-ion,1.63 Kg,720p HD camera With privacy shutter,39.62 cm (15.6 Inch)
ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ321WS Th...,AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.2,"₹28,990₹50,99043% off",https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj321ws-thin-light-laptop/p/itmf2da9c7085e1b?pid=COMGNRNUUGYRB96A&lid=LSTCOMGNRNUUGYRB96ALHMXAV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_458&otracker=search&fm=organic&iid=en_3COCwxdCqWc5BnSZvqJk9NI297SqwRTcEQV23WvvmQLmEk6xu4Ts3hKgr3m3FEHYGq3H4oRcQF4C9C3QoCy5UfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=drj74fpihs0000001746942078948&qH=312f91285e048e09,3 cell,1.63 Kg,720p HD camera With privacy shutter,39.62 cm (15.6 Inch)
HP Victus AMD Ryzen 5 Hexa Core - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2...,AMD Ryzen 5 Hexa Core Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Manufacturer Warranty,2.3,"₹63,499₹89,00028% off",https://www.flipkart.com/hp-victus-amd-ryzen-5-hexa-core-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15-fb1021ax-gaming-laptop/p/itm12155252a3140?pid=COMGU8255ZK8SCDU&lid=LSTCOMGU8255ZK8SCDUQWKRNT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_459&otracker=search&fm=organic&iid=389cb5ff-4651-4ed9-a2ce-08daf0643c14.COMGU8255ZK8SCDU.SEARCH&ppt=pp&ppn=pp&ssid=drj74fpihs0000001746942078948&qH=312f91285e048e09,3 Hours,Not found,Not found,39.62 cm (15.6 inch)
"DELL Inspiron 15 with Backlit Keyboard, Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Ho...",Intel Core i5 Processor (13th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Hardware Service,4.2,"₹55,990₹74,10924% off",https://www.flipkart.com/dell-inspiron-15-backlit-keyboard-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-home-3530-thin-light-laptop/p/itm23d84e15561c4?pid=COMHYGBZY5R8UDWQ&lid=LSTCOMHYGBZY5R8UDWQO9SD4I&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_460&otracker=search&fm=organic&iid=389cb5ff-4651-4ed9-a2ce-08daf0643c14.COMHYGBZY5R8UDWQ.SEARCH&ppt=pp&ppn=pp&ssid=drj74fpihs0000001746942078948&qH=312f91285e048e09,3 Cell,1.62 Kg,HD,39.62 cm (15.6 inch)
